BrefID,SortDate,BibLvlCode,StandardTitle,RefStrFull,AbstractEnglish,Refstringauthors,WoScode,FullAut,Affiliation,DOI,ownDOI,spcolNames,GeoTerms,TaxTerms,ThesTerms,OtherTerms,AuthorKeywords,DocType,LitStyles,ThesisDegree
219878,2012,AS,Mapping habitats in a marine reserve showed how a 30-year trophic cascade altered ecosystem structure,"<b>Leleu, K.; Remy-Zephir, B.; Grace, R.; Costello, M.J.</b> (2012). Mapping habitats in a marine reserve showed how a 30-year trophic cascade altered ecosystem structure. <i>Biol. Conserv. 155</i>: 193-201. <a href=""https://hdl.handle.net/10.1016/j.biocon.2012.05.009"" target=""_blank"">https://hdl.handle.net/10.1016/j.biocon.2012.05.009</a>","Time-series studies have reported trophic cascades in land, freshwater and marine environments in many geographic areas. However, the spatial extent of habitats, a key metric of ecosystem structure, has not been mapped in these studies. Marine reserves can provide experimental, before–after and inside–outside (control-impacted), situations for assessing the impact of fishing on ecosystems. We mapped seabed habitats and their associated communities (biotopes) in New Zealand’s oldest marine reserve for comparison with pre-reserve maps created about 30 years previously. Areas grazed bare by sea urchins were entirely replaced in the centre of the reserve by kelp, or alga turf, an intermediate biotope between heavily grazed encrusting algae and lightly grazed kelp. Urchins declined following increased abundance and body size of spiny (rock) lobsters and fish (especially snapper) in the reserve but maintained bare rock outside. While this gradient in habitat change matched the gradient of predator abundance, it also matched the extent of reef habitat area. Thus the trophic cascade may be influenced by the effect of habitat on the abundance and behavioural interactions of urchins and their predators. Further ecosystem changes may arise should the abundance of mega-predators, such as seals, cetaceans and large sharks, increase in the region; if parasites become pathogenic; and/or when invasive species reach the reserve. No-take marine reserves provide real-world experiments that show the importance of species in food webs, and the consequences of fishing for ecosystems. Because these changes in ecosystem structure may continue, and will vary with environment, climate and species distributions, reserves need to be permanent and replicated geographically. Habitat maps should be produced for all reserves to enable ecological changes in the ecosystem to be spatially quantified.","Leleu, K.; Remy-Zephir, B.; Grace, R.; Costello, M.J.",WOS:000309572200024,"Leleu, Kévin, K.","Univ Auckland, Leigh Marine Lab, Warkworth, New Zealand.",https://hdl.handle.net/10.1016/j.biocon.2012.05.009,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",New Zealand,Ecklonia,"Ecosystems, ""Fish"", ""Kelps"", ""Lobsters"", ""Mapping"", ""Predators"", ""Time series""",NULL,Kelp forest; Ecosystem change; Predator release;  Subtidal mapping; Urchin Barren,Journal article,NULL,NULL
220199,2012,AS,The magnitude of global marine species diversity,"<b>Appeltans, W.; Ahyong, S.T.; Anderson, G.; Angel, M.V.; Artois, T.; Bailly, N.; Bamber, R.N.; Barber, A.; Bartsch, I.; Berta, A.; Blazewicz-Paszkowycz , M.; Bock, P.; Boxshall, G.; Boyko, C.B.; Nunes Brandão, S.; Bray, R.A.; Bruce, N.L.; Cairns, S.D.; Chan, T.-Y.; Cheng, L.; Collins, A.G.; Cribb, T.H.; Curini-Galletti, M.; Dahdouh-Guebas, F.; Davie, P.J.F.; Dawson, M.N.; De Clerck, O.; Decock, W.; De Grave, S.; de Voogd, N.J.; Domning, D.P.; Emig, C.C.; Erséus, Ch.; Eschmeyer, W.; Fauchald, K.; Fautin, D.G.; Feist, S.W.; Fransen, C.H.J.M.; Furuya, H.; García-Alvarez, O.; Gerken, S.; Gibson, D.; Gittenberger, A.; Gofas, S.; Gómez-Daglio, L.; Gordon, D.P.; Guiry, M.D.; Hernandez, F.; Hoeksema, B.W.; Hopcroft, R.R.; Jaume, D.; Kirk, P.; Koedam, N.; Koenemann, S.; Kolb, J.B.; Kristensen, R.M.; Kroh, A.; Lambert, G.; Lazarus, D.B.; Lemaitre, R.; Longshaw, M.; Lowry, J.; MacPherson, E.; Madin, L.P.; Mah, C.; Mapstone, G.; McLaughlin, P.A.; Mees, J.; Meland, K.; Messing, C.G.; Mills, C.E.; Molodtsova, T.N.; Mooi, R.; Neuhaus, B.; Ng, P.K.L.; Nielsen, C.; Norenburg, J.; Opresko, D.M.; Osawa, M.; Paulay, G.; Perrin, W.; Pilger, J.F.; Poore, G.C.B.; Pugh, Ph.R.; Read, G.B.; Reimer, J.D.; Rius, M.; Rocha, R.M.; Sáiz Salinas, J.I.; Scarabino, V.; Schierwater, B.; Schmidt-Rhaesa, A.; Schnabel, K.E.; Schotte, M.; Schuchert, P.; Schwabe, E.; Segers, H.; Self-Sullivan, C.; Shenkar, N.; Siegel, V.; Sterrer, W.; Stöhr, S.; Swalla, B.; Tasker, M.L.; Thuesen, E.V.; Timm, T.; Todaro, M.A.; Turon, X.; Tyler, S.; Uetz, P.; van der Land, J.; Vanhoorne, B.; van Ofwegen, L.P.; Van Soest, R.W.M.; Vanaverbeke, J.; Walker-Smith, G.K.; Walter, T.C.; Warren, A.; Williams, G.C.; Wilson, S.P.; Costello, M.J.</b> (2012). The magnitude of global marine species diversity. <i>Curr. Biol. 22(23)</i>: 2189-2202. <a href=""http://hdl.handle.net/10.1016/j.cub.2012.09.036"" target=""_blank"">hdl.handle.net/10.1016/j.cub.2012.09.036</a>","Background: The question of how many marine species exist is important because it provides a metric for how much we do and do not know about life in the oceans. We have compiled the first register of the marine species of the world and used this baseline to estimate how many more species, partitioned among all major eukaryotic groups, may be discoveredResults: There are ~226,000 eukaryotic marine species described. More species were described in the past decade (~20,000) than in any previous one. The number of authors describing new species has been increasing at a faster rate than the number of new species described in the past six decades. We report that there are ~170,000 synonyms, that 58,000–72,000 species are collected but not yet described, and that 482,000–741,000 more species have yet to be sampled. Molecular methods may add tens of thousands of cryptic species. Thus, there may be 0.7–1.0 million marine species. Past rates of description of new species indicate there may be 0.5 ± 0.2 million marine species. On average 37% (median 31%) of species in over 100 recent field studies around the world might be new to science.Conclusions: Currently, between one-third and two-thirds of marine species may be undescribed, and previous estimates of there being well over one million marine species appear highly unlikely. More species than ever before are being described annually by an increasing number of authors. If the current trend continues, most species will be discovered this century.","Appeltans, W.; Ahyong, S.T.; Anderson, G.; Angel, M.V.; Artois, T.; Bailly, N.; Bamber, R.N.; Barber, A.; Bartsch, I.; Berta, A.; Blazewicz-Paszkowycz , M.; Bock, P.; Boxshall, G.; Boyko, C.B.; Nunes Brandão, S.; Bray, R.A.; Bruce, N.L.; Cairns, S.D.; Chan, T.-Y.; Cheng, L.; Collins, A.G.; Cribb, T.H.; Curini-Galletti, M.; Dahdouh-Guebas, F.; Davie, P.J.F.; Dawson, M.N.; De Clerck, O.; Decock, W.; De Grave, S.; de Voogd, N.J.; Domning, D.P.; Emig, C.C.; Erséus, Ch.; Eschmeyer, W.; Fauchald, K.; Fautin, D.G.; Feist, S.W.; Fransen, C.H.J.M.; Furuya, H.; García-Alvarez, O.; Gerken, S.; Gibson, D.; Gittenberger, A.; Gofas, S.; Gómez-Daglio, L.; Gordon, D.P.; Guiry, M.D.; Hernandez, F.; Hoeksema, B.W.; Hopcroft, R.R.; Jaume, D.; Kirk, P.; Koedam, N.; Koenemann, S.; Kolb, J.B.; Kristensen, R.M.; Kroh, A.; Lambert, G.; Lazarus, D.B.; Lemaitre, R.; Longshaw, M.; Lowry, J.; MacPherson, E.; Madin, L.P.; Mah, C.; Mapstone, G.; McLaughlin, P.A.; Mees, J.; Meland, K.; Messing, C.G.; Mills, C.E.; Molodtsova, T.N.; Mooi, R.; Neuhaus, B.; Ng, P.K.L.; Nielsen, C.; Norenburg, J.; Opresko, D.M.; Osawa, M.; Paulay, G.; Perrin, W.; Pilger, J.F.; Poore, G.C.B.; Pugh, Ph.R.; Read, G.B.; Reimer, J.D.; Rius, M.; Rocha, R.M.; Sáiz Salinas, J.I.; Scarabino, V.; Schierwater, B.; Schmidt-Rhaesa, A.; Schnabel, K.E.; Schotte, M.; Schuchert, P.; Schwabe, E.; Segers, H.; Self-Sullivan, C.; Shenkar, N.; Siegel, V.; Sterrer, W.; Stöhr, S.; Swalla, B.; Tasker, M.L.; Thuesen, E.V.; Timm, T.; Todaro, M.A.; Turon, X.; Tyler, S.; Uetz, P.; van der Land, J.; Vanhoorne, B.; van Ofwegen, L.P.; Van Soest, R.W.M.; Vanaverbeke, J.; Walker-Smith, G.K.; Walter, T.C.; Warren, A.; Williams, G.C.; Wilson, S.P.; Costello, M.J.",WOS:000312115300015,"Costello, Mark, M.J.",NULL,http://hdl.handle.net/10.1016/j.cub.2012.09.036,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",Global,NULL,Species diversity,NULL,NULL,Journal article,NULL,NULL
220236,2012,AS,Advancing global marine biogeography research with Open-source GIS software and Cloud Computing,"<b>Fujioka, E.; Vanden Berghe, E.; Donnelly, B.; Castillo, J.; Cleary, J.; Holmes, C.; McKnight, S.; Halpin, P.</b> (2012). Advancing global marine biogeography research with Open-source GIS software and Cloud Computing. <i>Trans. GIS 16(2)</i>: 143-160. <a href=""http://hdl.handle.net/10.1111/j.1467-9671.2012.01310.x"" target=""_blank"">hdl.handle.net/10.1111/j.1467-9671.2012.01310.x</a>","Across many scientific domains, the ability to aggregate disparate datasets enables more meaningful global analyses. Within marine biology, the Census of Marine Life served as the catalyst for such a global data aggregation effort. Under the Census framework, the Ocean Biogeographic Information System was established to coordinate an unprecedented aggregation of global marine biogeography data. The OBIS data system now contains 31.3 million observations, freely accessible through a geospatial portal. The challenges of storing, querying, disseminating, and mapping a global data collection of this complexity and magnitude are significant. In the face of declining performance and expanding feature requests, a redevelopment of the OBIS data system was undertaken. Following an Open Source philosophy, the OBIS technology stack was rebuilt using PostgreSQL, PostGIS, GeoServer and OpenLayers. This approach has markedly improved the performance and online user experience while maintaining a standards-compliant and interoperable framework. Due to the distributed nature of the project and increasing needs for storage, scalability and deployment flexibility, the entire hardware and software stack was built on a Cloud Computing environment. The flexibility of the platform, combined with the power of the application stack, enabled rapid re-development of the OBIS infrastructure, and ensured complete standards-compliance.","Fujioka, E.; Vanden Berghe, E.; Donnelly, B.; Castillo, J.; Cleary, J.; Holmes, C.; McKnight, S.; Halpin, P.",WOS:000302798300005,"Vanden Berghe, Edward, E.","Institute of Marine and Coastal Sciences, Rutgers University",http://hdl.handle.net/10.1111/j.1467-9671.2012.01310.x,NULL,"EUROBIS ackn - indirect use, ""European Oceanographic Biogeographic Information System (EurOBIS) acknowledged"", ""LifeWatch Species Information Backbone"", ""Marine Regions acknowledged""",NULL,NULL,"Data collections, ""Data systems""",NULL,NULL,Journal article,NULL,NULL
220819,2012,AS,Extensive gaps and biases in our knowledge of a well-known fauna: implications for integrating biological traits into macroecology,"<b>Tyler, E.H.M.; Somerfield, P.J.; Vanden Berghe, E.; Bremmer, J.; Jackson, E.; Langmead, O.; Palomares, M.L.D.; Webb, T.J.</b> (2012). Extensive gaps and biases in our knowledge of a well-known fauna: implications for integrating biological traits into macroecology. <i>Glob. Ecol. Biogeogr. 21(9)</i>: 922-934. <a href=""https://hdl.handle.net/10.1111/j.1466-8238.2011.00726.x"" target=""_blank"">https://hdl.handle.net/10.1111/j.1466-8238.2011.00726.x</a>","Aim Ecologists seeking to describe patterns at ever larger scales require compilations of data on the global abundance and distribution of species. Comparable compilations of biological data are needed to elucidate the mechanisms behind these patterns, but have received far less attention. We assess the availability of biological data across an entire assemblage: the well-documented demersal marine fauna of the United Kingdom. We also test whether data availability for a species depends on its taxonomic group, maximum body size, the number of times it has been recorded in a global biogeographic database, or its commercial and conservation importance.  Location Seas of the United Kingdom.  Methods We defined a demersal marine fauna of 973 species from 15 phyla and 40 classes using five extensive surveys around the British Isles. We then quantified the availability of data on eight key biological traits (termed biological knowledge) for each species from online databases. Relationships between biological knowledge and our predictors were tested with generalized linear models.  Results Full data on eight fundamental biological traits exist for only 9% (<i>n</i> = 88) of the UK demersal marine fauna, and 20% of species completely lack data. Clear trends in our knowledge exist: fish (median biological knowledge score = six traits) are much better known than invertebrates (one trait). Biological knowledge increases with biogeographic knowledge and (to a lesser extent) with body size, and is greater in species that are commercially exploited or of conservation concern.  Main conclusions Our analysis reveals deep ignorance of the basic biology of a well-studied fauna, highlighting the need for far greater efforts to compile biological trait data. Clear biases in our knowledge, relating to how well sampled or ‘important’ species are suggests that caution is required in extrapolating small subsets of biologically well-known species to ecosystem-level studies.","Tyler, E.H.M.; Somerfield, P.J.; Vanden Berghe, E.; Bremmer, J.; Jackson, E.; Langmead, O.; Palomares, M.L.D.; Webb, T.J.",WOS:000307897200005,"Tyler, Elizabeth, E.H.M.",NULL,https://hdl.handle.net/10.1111/j.1466-8238.2011.00726.x,NULL,"EUROBIS ackn - indirect use, ""European Oceanographic Biogeographic Information System (EurOBIS) acknowledged"", ""LifeWatch Species Information Backbone"", ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",United Kingdom,NULL,"Biodiversity, ""Demersal fisheries"", ""Ecosystems"", ""Missing data""",NULL,Benthic invertebrates; Biological traits analysis; Demersal fishes: Ecosystem function; Functional traits; Marine biodiversity; Marine macroecology,Journal article,NULL,NULL
220938,2012,AS,Bad books I,"<b>Petit, R.E.</b> (2012). Bad books I. <i>Conchol. Ingrata 10</i>: 5 pp",NULL,"Petit, R.E.",NULL,"Petit, Richard, R.E.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,Book reviews,NULL,NULL,Journal article,NULL,NULL
220939,2012,AS,Bad books II,"<b>Petit, R.E.</b> (2012). Bad books II. <i>Conchol. Ingrata 11</i>: 5 pp",NULL,"Petit, R.E.",NULL,"Petit, Richard, R.E.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,Book reviews,NULL,NULL,Journal article,NULL,NULL
221415,2012,AS,"Larval mantis shrimp <i>Rissoides desmaresti</i> (Risso, 1816) (Stomatopoda) in the Belgian part of the North Sea","<b>Vansteenbrugge, L.; Van Ginderdeuren, K.; Van Regenmortel, T.; Hostens, K.; Vincx, M.</b> (2012). Larval mantis shrimp <i>Rissoides desmaresti</i> (Risso, 1816) (Stomatopoda) in the Belgian part of the North Sea. <i>Belg. J. Zool. 142(2)</i>: 154-158",NULL,"Vansteenbrugge, L.; Van Ginderdeuren, K.; Van Regenmortel, T.; Hostens, K.; Vincx, M.",WOS:000312578600010,"Van Ginderdeuren, Karl, K.","Ghent University (UGent), Biology Department, Marine Biology Section",NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",Belgian Coast,"Rissoides desmaresti, ""Stomatopoda""",Larvae,NULL,Mantis shrimp,Journal article,NULL,NULL
221925,2013,AS,Global coordination and standardisation in marine biodiversity through the World Register of Marine Species (WoRMS) and related databases,"<b>Costello, M.J.; Bouchet, P.; Boxshall, G.; Fauchald, K.; Gordon, D.; Hoeksema, B.W.; Poore, G.C.B.; Van Soest, R.W.M.; Stöhr, S.; Walter, T.C.; Vanhoorne, B.; Decock, W.; Appeltans, W.</b> (2013). Global coordination and standardisation in marine biodiversity through the World Register of Marine Species (WoRMS) and related databases. <i>PLoS One 8(1)</i>: 20 pp. <a href=""https://hdl.handle.net/10.1371/journal.pone.0051629"" target=""_blank"">https://hdl.handle.net/10.1371/journal.pone.0051629</a>","The World Register of Marine Species is an over 90% complete open-access inventory of all marine species names. Here we illustrate the scale of the problems with species names, synonyms, and their classification, and describe how WoRMS publishes online quality assured information on marine species.Within WoRMS, over 100 global, 12 regional and 4 thematic species databases are integrated with a common taxonomy. Over 240 editors from 133 institutions and 31 countries manage the content. To avoid duplication of effort, content is exchanged with 10 external databases. At present WoRMS contains 460,000 taxonomic names (from Kingdom to subspecies), 368,000 species level combinations of which 215,000 are currently accepted marine species names, and 26,000 related but non-marine species. Associated information includes 150,000 literature sources, 20,000 images, and locations of 44,000 specimens. Usage has grown linearly since its launch in 2007, with about 600,000 unique visitors to the website in 2011, and at least 90 organisations from 12 countries using WoRMS for their data management.By providing easy access to expert-validated content, WoRMS improves quality control in the use of species names, with consequent benefits to taxonomy, ecology, conservation and marine biodiversity research and management. The service manages information on species names that would otherwise be overly costly for individuals, and thus minimises errors in the application of nomenclature standards. WoRMS' content is expanding to include host-parasite relationships, additional literature sources, locations of specimens, images, distribution range, ecological, and biological data. Species are being categorised as introduced (alien, invasive), of conservation importance, and on other attributes. These developments have a multiplier effect on its potential as a resource for biodiversity research and management. As a consequence of WoRMS, we are witnessing improved communication within the scientific community, and anticipate increased taxonomic efficiency and quality control in marine biodiversity research and management.","Costello, M.J.; Bouchet, P.; Boxshall, G.; Fauchald, K.; Gordon, D.; Hoeksema, B.W.; Poore, G.C.B.; Van Soest, R.W.M.; Stöhr, S.; Walter, T.C.; Vanhoorne, B.; Decock, W.; Appeltans, W.",WOS:000313551500006,"Gordon, Dennis, D.",NULL,https://hdl.handle.net/10.1371/journal.pone.0051629,NULL,"European Oceanographic Biogeographic Information System (EurOBIS) acknowledged, ""Interim Register of Marine and Nonmarine Genera (IRMNG) acknowledged"", ""LifeWatch Species Information Backbone"", ""Marine Regions acknowledged"", ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,"Biodiversity, ""Databases"", ""Standardization"", ""Taxonomy""",NULL,NULL,Journal article,NULL,NULL
221936,2013,AS,Fewer creatures under the sea,(2013). Fewer creatures under the sea. <i>World Sci. 11(1)</i>: 15,"Previous estimates of there being well over 1 million marine species appear 'improbable', says a team of 120 taxonomists led by Ward Appeltans of UNESCO's Intergovernmental Oceanographic Commission (UNESCO-IOC). They have just published a study based on the World Register of Marine Species (WoRMS), a database hosted by the Flanders Marine Institute in Oostende (Belgium) which the team of taxonomists helped to launch. ",NULL,NULL,NULL,NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,"Biodiversity, ""Databases"", ""Taxonomy""",NULL,NULL,Journal article,NULL,NULL
222045,2012,MS,"Marine zooplankton of Southern Britain Part 2. Arachnida, Pycnogonida, Cladocera, Facetotecta, Cirripedia and Copepoda","<b>Conway, D.V.P.</b> (2012). Marine zooplankton of Southern Britain Part 2. Arachnida, Pycnogonida, Cladocera, Facetotecta, Cirripedia and Copepoda. <i>Occasional Publication. Marine Biological Association of the United Kingdom</i>, 26. Marine Biological Association of the United Kingdom: Plymouth.  163 pp.",NULL,"Conway, D.V.P.",NULL,"Conway, D.V.P.",NULL,NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",British Isles,NULL,Zooplankton,NULL,NULL,Book/Monograph,NULL,NULL
222117,2012,AMS,Seaweed responses to temperature,"<b>Eggert, A.</b> (2012). Seaweed responses to temperature, <b><i>in</i></b>: Wiencke, C. <i>et al.</i> (Ed.) <i>Seaweed biology: Novel insights into ecophysiology, ecology and utilization. Ecological Studies,</i> 219: pp. 47-66","This chapter reviews three types of temperature responses of seaweeds that take place over different timescales: short-term physiological regulation (seconds to minutes), phenotypic acclimation in response to variation of environmental conditions (hours to days), and genetic adaptation to local conditions (up to thousands to millions of years). The effects of temperature on performance traits (i.e., growth and photosynthesis) and temperature tolerance ranges (i.e., survival) have been experimentally determined for a wide variety of seaweed species and explain large-scale biogeographic distribution patterns. In contrast, studies on temperature effects on cellular components (i.e., proteins and membranes) and environmentally induced changes in transcriptional processes still remain scarce. One major obstacle has been the lack of genomic information of seaweed species, which is now increasing. Furthermore, sophisticated ecological niche models have been applied in the recent years to predict geographical areas with suitable environmental conditions for marine seaweed species.","Eggert, A.",NULL,"Eggert, Anja, A.",NULL,NULL,NULL,"Bio-ORACLE, ""Lifewatch acknowledged""",NULL,NULL,"Acclimation, ""Adaptations"", ""Environmental conditions"", ""Growth"", ""Temperature effects"", ""Tolerance""",NULL,NULL,Journal article,NULL,NULL
222424,2013,MS,"Book of abstracts – VLIZ Young Marine Scientists' Day. Brugge, Belgium, 15 February 2013","<b>Mees, J.; Seys, J. (Ed.)</b> (2013). Book of abstracts – VLIZ Young Marine Scientists' Day. Brugge, Belgium, 15 February 2013. <i>VLIZ Special Publication</i>, 63. Vlaams Instituut voor de Zee (VLIZ): Oostende.  xii, 168 pp.",NULL,"Mees, J.; Seys, J. (Ed.)",NULL,"Mees, Jan, J.",Vlaams Instituut voor de Zee (VLIZ),NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,NULL,NULL,NULL,Book/Monograph,Conference,NULL
222790,2012,M,Multiscale variability of amphipod assemblages in <i>Posidonia oceanica</i> meadows: a comparison between different protection levels,"<b>Sturaro, N.</b> (2012). Multiscale variability of amphipod assemblages in <i>Posidonia oceanica</i> meadows: a comparison between different protection levels. PhD Thesis. Laboratory of Oceanology. University of Liège: Liège.  ","Despite the rapid expansion of marine protected areas in the Mediterranean Sea, very few studies have addressed macrozoobenthos responses to protection. The aim of this work was to assess and better understand the potential responses of amphipod assemblages in Posidonia oceanica meadows between different protection levels. Two approaches were used. First, multiscale variability patterns of amphipod assemblages were investigated at the Revellata Bay (France) and the Tavolara-Punta Coda Cavallo Marine Protected Area (TMP A, Italy), over spatial scales spanning five orders of magnitude (-1 m to >100s of km) for two consecutive years. Second, the role of fish predation in affecting amphipod assemblages was evaluated using experimental manipulations of predation intensity. Amphipod assemblages of P. oceanica meadows were typified by high density and number of species. Our research revealed that amphipod natural variability was great at small and large scales in P. oceanica meadows. At small scales (from -1 m to -10 m), this pattern was in relation to both total amphipod density and/ or several species densities, which may be explained by behavioural traits of amphipods. At large scale (>100 km), the structure of amphipod assemblages was different between meadows and may be related to hydrodynamic forces. During this research, a new caprellid, Caprella tavolarensis was discovered and described. The species is close to Caprella liparotensis, but can be clearly distinguished by smaller size, presence of a short rostrum, body elongate and dorsally smooth, absence of serrate carina on the basis of gnathopod 2 and pereopods, mouthparts scarcely setose, absence of fine setae on peduncle of antenna 1 and absence of swimming setae on antenna 2. At the 1MP A, the structure of amphipod assemblages differed markedly among protection levels. Moreover, it was observed lower densities and/ or biomasses of several frequent taxa within the fully protected area and outside the MPA compared to partially protected areas. Meadow features account only for a low proportion of the amphipod variability, while predation by fish seemed to be an important factor in structuring P. oceanica amphipod populations. Overall, this work suggests that full protection at the 1MP A is likely to contribute partially (primarily via fish predation) to the observed variability patterns among zones. However, superimposed factors including behavioural traits of amphipod species and surrounding habitats are likely to be also significant. Whether these changes are representative of all fully protected areas and whether those effects are positive or negative to the meadows, are still unknown. ","Sturaro, N.",NULL,"Sturaro, Nicolas, N.","Laboratory of Oceanology, University of Liège",NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,"Amphipoda, ""Posidonia oceanica""",NULL,NULL,Hierarchical design; new species; Mediterranean Sea; heterogeneity; seagrass; marine reserve; Amphipoda; marine protected area,Book/Monograph,Dissertation,PhD
222812,2013,AMS,EurOBIS as biogeographic data system for the European Marine Observation and Data Network (EMODnet),"<b>Claus, S.; Vandepitte, L.; Waumans, F.; Vanhoorne, B.; Hernandez, F.</b> (2013). EurOBIS as biogeographic data system for the European Marine Observation and Data Network (EMODnet), <b><i>in</i></b>: Mees, J. <i>et al.</i> (Ed.) <i>Book of abstracts – VLIZ Young Marine Scientists' Day. Brugge, Belgium, 15 February 2013. VLIZ Special Publication,</i> 63: pp. 25",NULL,"Claus, S.; Vandepitte, L.; Waumans, F.; Vanhoorne, B.; Hernandez, F.",NULL,"Vanhoorne, Bart, B.",Flanders Marine Institute,NULL,NULL,"EUROBIS ackn - indirect use, ""European Oceanographic Biogeographic Information System (EurOBIS) acknowledged"", ""Lifewatch acknowledged"", ""LifeWatch Species Information Backbone""",NULL,NULL,NULL,NULL,NULL,Book chapters,Summary,NULL
222830,2013,AMS,The Flemish contributions to LifeWatch,"<b>Dekeyzer, S.; Deneudt, K.; Vandepitte, L.; Goffin, A.; Claus, S.; Hernandez, F.</b> (2013). The Flemish contributions to LifeWatch, <b><i>in</i></b>: Mees, J. <i>et al.</i> (Ed.) <i>Book of abstracts – VLIZ Young Marine Scientists' Day. Brugge, Belgium, 15 February 2013. VLIZ Special Publication,</i> 63: pp. 38",NULL,"Dekeyzer, S.; Deneudt, K.; Vandepitte, L.; Goffin, A.; Claus, S.; Hernandez, F.",NULL,"Hernandez, Francisco, F.",Flanders Marine Institute (VLIZ),NULL,NULL,"Lifewatch acknowledged, ""LifeWatch Marine Data Archeology"", ""LifeWatch Observatory""",NULL,NULL,NULL,NULL,NULL,Book chapters,Summary,NULL
222859,2013,AMS,OMA - The Open Marine Archive: free and permanent access to the digital collection of marine research in Belgium,"<b>Haspeslagh, J.; Lust, H.</b> (2013). OMA - The Open Marine Archive: free and permanent access to the digital collection of marine research in Belgium, <b><i>in</i></b>: Mees, J. <i>et al.</i> (Ed.) <i>Book of abstracts – VLIZ Young Marine Scientists' Day. Brugge, Belgium, 15 February 2013. VLIZ Special Publication,</i> 63: pp. 54",NULL,"Haspeslagh, J.; Lust, H.",NULL,"Lust, Heike, H.",Flanders Marine Institute (VLIZ),NULL,NULL,"LifeWatch Species Information Backbone, ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,NULL,NULL,NULL,Book chapters,Summary,NULL
222908,2013,AMS,Acoustically tagging Atlantic cod - the silver bullet to investigate behaviour?,"<b>Reubens, J.; Degraer, S.; Vincx, M.</b> (2013). Acoustically tagging Atlantic cod - the silver bullet to investigate behaviour?, <b><i>in</i></b>: Mees, J. <i>et al.</i> (Ed.) <i>Book of abstracts – VLIZ Young Marine Scientists' Day. Brugge, Belgium, 15 February 2013. VLIZ Special Publication,</i> 63: pp. 80",NULL,"Reubens, J.; Degraer, S.; Vincx, M.",NULL,"Vincx, Magda, M.","Marine Biology Research Group, Faculty of Sciences, Ghent University",NULL,NULL,"Lifewatch acknowledged, ""LifeWatch Observatory""",NULL,NULL,NULL,NULL,NULL,Book chapters,Summary,NULL
222933,2013,AMS,World Register of Marine Species,"<b>Vandepitte, L.; Vanhoorne, B.; Decock, W.; Trias Verbeeck, A.; Dekeyzer, S.; Colpaert, S.; Hernandez, F.</b> (2013). World Register of Marine Species, <b><i>in</i></b>: Mees, J. <i>et al.</i> (Ed.) <i>Book of abstracts – VLIZ Young Marine Scientists' Day. Brugge, Belgium, 15 February 2013. VLIZ Special Publication,</i> 63: pp. 98",NULL,"Vandepitte, L.; Vanhoorne, B.; Decock, W.; Trias Verbeeck, A.; Dekeyzer, S.; Colpaert, S.; Hernandez, F.",NULL,"Colpaert, Sam, S.",Flanders Marine Institute (VLIZ),NULL,NULL,"Lifewatch acknowledged, ""LifeWatch Species Information Backbone"", ""World Register of Marine Species (WoRMS) acknowledged"", ""WoRMS ackn - direct reference""",NULL,NULL,NULL,NULL,NULL,Book chapters,Summary,NULL
222959,2013,AMS,LifeWatch data services: online data processing tools for biodiversity science,"<b>Waumans, F.; Vanhoorne, B.; De Hauwere, N.; Hernandez, F.</b> (2013). LifeWatch data services: online data processing tools for biodiversity science, <b><i>in</i></b>: Mees, J. <i>et al.</i> (Ed.) <i>Book of abstracts – VLIZ Young Marine Scientists' Day. Brugge, Belgium, 15 February 2013. VLIZ Special Publication,</i> 63: pp. 107",NULL,"Waumans, F.; Vanhoorne, B.; De Hauwere, N.; Hernandez, F.",NULL,"Hernandez, Francisco, F.",Flanders Marine Institute (VLIZ),NULL,NULL,Lifewatch acknowledged,NULL,NULL,NULL,NULL,NULL,Book chapters,Summary,NULL
