UserID,created,in_aphia,in_lwdataservices,in_etn,email,surname,firstname,Institute,Country
###,1/23/2017,0,1,0,###,###,###,Government of Canada - Fisheries and Oceans Canada,Canada
###,9/22/2020,0,1,0,###,###,###,Government of Canada - Fisheries and Oceans Canada,Canada
###,12/22/2020,0,1,0,###,###,###,Government of Canada - Fisheries and Oceans Canada,Canada
###,12/24/2020,0,1,0,###,###,###,Government of Canada - Fisheries and Oceans Canada,Canada
###,1/13/2022,0,0,1,###,###,###,Government of Jersey,UK
###,7/1/2019,0,1,0,###,###,###,GrupTragsa,Spain
###,5/17/2017,1,0,0,###,###,###,Hampden-Sydney College,USA
###,5/18/2020,0,1,0,###,###,###,Harokopio University,Greece
###,2/14/2019,1,0,0,###,###,###,Harvey Mudd College,USA
###,4/11/2005,1,0,0,###,###,###,Hasselt University,Belgium
###,2/15/2005,1,0,0,###,###,###,Hellenic Centre for Marine Research (HCMR),Greece
###,1/14/2014,0,1,0,###,###,###,Hellenic Centre for Marine Research (HCMR),Greece
###,11/26/2015,0,1,0,###,###,###,Hellenic Centre for Marine Research (HCMR),Greece
###,2/3/2016,1,0,0,###,###,###,Hellenic Centre for Marine Research (HCMR),Greece
###,2/23/2016,0,1,0,###,###,###,Hellenic Centre for Marine Research (HCMR),Greece
###,3/22/2016,0,1,0,###,###,###,Hellenic Centre for Marine Research (HCMR),Greece
###,2/22/2017,0,1,0,###,###,###,Hellenic Centre for Marine Research (HCMR),Greece
###,5/30/2018,1,0,0,###,###,###,Hellenic Centre for Marine Research (HCMR),Greece
###,3/26/2020,0,1,0,###,###,###,Hellenic Centre for Marine Research (HCMR),Greece
###,6/8/2020,0,1,0,###,###,###,Hellenic Centre for Marine Research (HCMR),Greece
###,3/2/2018,0,0,1,###,###,###,Hellenic Ministry of Rural Development & Food,Greece
###,4/26/2016,0,1,0,###,###,###,Helmholtz Centre for Environmental Research,Germany
###,2/4/2019,0,1,0,###,###,###,Helmholtz-Zentrum Geesthacht,Germany
###,1/11/2022,0,1,0,###,###,###,Helmholtz-Zentrum Hereon,Germany
###,8/9/2018,0,1,0,###,###,###,Heriot-Watt University,UK
###,6/22/2018,1,0,0,###,###,###,Herzog Anton Ulrich Museum,Germany
###,5/14/2020,0,1,0,###,###,###,HiDef Environmental Consultancy,UK
###,3/3/2016,1,0,0,###,###,###,Hong Kong Baptist University,Hong Kong
###,1/17/2017,1,0,0,###,###,###,Howard University,USA
###,3/26/2015,0,1,0,###,###,###,HR Wallingford,UK
###,9/19/2011,1,0,0,###,###,###,Huntsman Marine Science Centre,Canada
###,4/14/2016,0,1,0,###,###,###,Huntsman Marine Science Centre,Canada
###,3/7/2018,1,0,0,###,###,###,Huntsman Marine Science Centre,Canada
###,7/29/2009,1,0,0,###,###,###,Illinois University,USA
###,12/16/2014,0,1,0,###,###,###,IMDC,Belgium
###,9/14/2020,0,0,1,###,###,###,Início Escola Superior Náutica Infante D. Henrique,Portugal
###,6/9/2019,0,0,1,###,###,###,InnovaSea,USA
###,2/17/2021,0,0,1,###,###,###,InnovaSea,USA
###,1/26/2015,1,1,0,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,6/2/2015,0,1,0,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,2/2/2016,0,1,0,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,10/10/2016,0,1,0,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,11/28/2018,0,0,1,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,1/28/2020,0,0,1,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,6/5/2020,0,1,0,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,6/8/2020,0,1,0,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,12/4/2020,0,0,1,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,5/17/2021,0,0,1,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,5/26/2021,0,1,0,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,6/23/2021,0,1,0,###,###,###,Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER),France
###,7/28/2008,1,0,0,###,###,###,Institut Méditerranéen de Biodiversité et d'Ecologie marine et continentale,France
###,8/17/2018,1,0,0,###,###,###,Institut Méditerranéen d'Océanologie,France
###,3/14/2006,1,0,0,###,###,###,Institut National des Sciences et Technologies de la Mer (INSTM),Tunisia
###,3/19/2014,1,1,0,###,###,###,Institut National des Sciences et Technologies de la Mer (INSTM),Tunisia
###,3/12/2015,1,0,0,###,###,###,Institut National des Sciences et Technologies de la Mer (INSTM),Tunisia
###,2/15/2005,1,0,0,###,###,###,Institute de la Mer de Villefranche (IMEV),France
###,1/17/2020,0,0,1,###,###,###,Institute for Aquatic Ecology & Fisheries Biology (IGF) Jena,Germany
###,4/7/2017,0,1,0,###,###,###,Institute for Environmental and Nature Protection - Ministry of Environment and Energy of the Republic of Croatia,Croatia
###,6/4/2020,0,1,0,###,###,###,Institute of Agrifood Research and Technology (IRTA),Spain
###,6/5/2020,0,1,0,###,###,###,Institute of Agrifood Research and Technology (IRTA),Spain
###,7/6/2021,0,0,1,###,###,###,Institute of Biology Leiden - Instituut Biologie Leiden (IBL),Netherlands
###,7/19/2021,0,0,1,###,###,###,Institute of Biology Leiden - Instituut Biologie Leiden (IBL),Netherlands
###,10/28/2019,1,0,0,###,###,###,Institute of Botany - Chinese Academy of Sciences,China
###,4/16/2015,1,0,0,###,###,###,Institute of Botany CAS - T?ebo? Department,Czech Republic
###,4/14/2015,0,1,0,###,###,###,Institute of Marine Sciences of Andalusia,Spain
###,12/4/2009,1,0,0,###,###,###,Institute of Oceanography - Vietnam academy of science and Technology,Vietnam
###,4/15/2015,0,1,0,###,###,###,Institute of Oceanography and Fisheries (IZOR),Croatia
###,4/15/2015,0,1,0,###,###,###,Institute of Oceanography and Fisheries (IZOR),Croatia
###,4/15/2015,0,1,0,###,###,###,Institute of Oceanography and Fisheries (IZOR),Croatia
###,5/6/2014,0,1,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,12/3/2014,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,12/3/2014,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,12/3/2014,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,12/3/2014,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,1/21/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,11/27/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,11/27/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,11/27/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,11/27/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,11/27/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,11/27/2015,1,0,0,###,###,###,Institute of Oceanology - Chinese Academy of Sciences,China
###,11/26/2007,1,0,0,###,###,###,Institute of Oceanology of the Polish Academy of Sciences (IOPAN),Poland
###,10/13/2009,1,0,0,###,###,###,Institute of Oceanology of the Polish Academy of Sciences (IOPAN),Poland
###,4/5/2017,0,1,0,###,###,###,Institute of Oceanology of the Polish Academy of Sciences (IOPAN),Poland
###,10/19/2018,0,1,0,###,###,###,Institute of Oceanology Bulgarian Academy of Sciences (IO-BAS),Bulgaria
###,1/21/2015,1,0,0,###,###,###,Institute of psychology - Chinese Academy of Sciences,China
###,3/2/2018,0,0,1,###,###,###,Institute of Research for Development,France
###,6/1/2018,0,0,1,###,###,###,Institute of Research for Development,France
###,9/28/2016,0,1,0,###,###,###,Institute of Zoology,UK
###,2/15/2005,1,0,0,###,###,###,Institute of Zoology and Botany - Estonian Agricultural University,Estonia
###,7/23/2015,1,0,0,###,###,###,Instituto de Biociências,Brazil
###,11/27/2017,0,1,0,###,###,###,Instituto de Biociências,Brazil
###,4/13/2016,1,0,0,###,###,###,Instituto de Ciencias del Mar y Limnologia - Universidad Nacional Autonoma de México,Mexico
###,8/18/2017,1,0,0,###,###,###,Instituto de Ciencias del Mar y Limnologia - Universidad Nacional Autonoma de México,Mexico
###,1/16/2019,0,1,0,###,###,###,Instituto de Ciencias del Mar y Limnologia - Universidad Nacional Autonoma de México,Mexico
###,10/5/2018,0,1,0,###,###,###,Instituto de Investigaciones Marinas y Costeras (INVEMAR),Colombia
###,10/5/2018,0,1,0,###,###,###,Instituto de Investigaciones Marinas y Costeras (INVEMAR),Colombia
###,10/5/2018,0,1,0,###,###,###,Instituto de Investigaciones Marinas y Costeras (INVEMAR),Colombia
###,10/5/2018,0,1,0,###,###,###,Instituto de Investigaciones Marinas y Costeras (INVEMAR),Colombia
###,9/25/2018,0,1,0,###,###,###,Instituto Humboldt,Colombia
###,10/1/2018,0,1,0,###,###,###,Instituto Humboldt,Colombia
###,12/4/2009,1,0,0,###,###,###,Instituto Nacional de Investigación y Desarrollo Pesquero (INIDEP),Argentina
###,4/12/2019,0,1,0,###,###,###,Instituto Nacional de Pesca,Ecuador
###,7/16/2019,0,1,0,###,###,###,Instituto Tecnológico y de Energías Renovables (ITER),Spain
###,4/3/2018,1,0,0,###,###,###,International Master in Marine Biological Resources (IMBRSea),Belgium
###,5/2/2018,0,0,1,###,###,###,International Master in Marine Biological Resources (IMBRSea),Belgium
###,1/28/2019,0,0,1,###,###,###,International Master in Marine Biological Resources (IMBRSea),Belgium
###,7/1/2019,1,0,0,###,###,###,International Master in Marine Biological Resources (IMBRSea),Belgium
###,12/4/2019,0,0,1,###,###,###,International Master in Marine Biological Resources (IMBRSea),Belgium
###,4/20/2020,0,0,1,###,###,###,International Master in Marine Biological Resources (IMBRSea),Belgium
###,9/15/2020,0,0,1,###,###,###,International Master in Marine Biological Resources (IMBRSea),Belgium
###,11/17/2020,0,0,1,###,###,###,International Master in Marine Biological Resources (IMBRSea),Belgium
###,9/14/2021,0,0,1,###,###,###,International Master in Marine Biological Resources (IMBRSea),Belgium
###,10/6/2016,0,1,0,###,###,###,International Seabed Authority (ISA),Global
###,1/27/2021,1,0,0,###,###,###,Israel Oceanographic & Limnological Research,Israel
###,4/15/2015,0,1,0,###,###,###,Istanbul University,Turkey
###,4/27/2016,0,1,0,###,###,###,Istituto Nationale di Oceanografia e di Geofisica Sperimentale (INOGS),Italy
###,8/3/2017,0,1,0,###,###,###,Istituto Nationale di Oceanografia e di Geofisica Sperimentale (INOGS),Italy
###,2/1/2018,0,1,0,###,###,###,Istituto Nationale di Oceanografia e di Geofisica Sperimentale (INOGS),Italy
###,7/10/2015,0,1,0,###,###,###,Istituto Superiore per la Protezione e la Ricerca Ambientale,Italy
###,10/6/2020,0,1,0,###,###,###,IT University of Copenhagen,Denmark
###,9/29/2021,0,0,1,###,###,###,Jagiellonian University,Poland
###,5/18/2017,0,1,0,###,###,###,Jan De Nul Group,Belgium
###,4/30/2008,1,0,0,###,###,###,Japan Agency for Marine-Earth Science and Technology,Japan
###,2/14/2014,0,1,0,###,###,###,Japan Agency for Marine-Earth Science and Technology,Japan
###,12/13/2016,0,1,0,###,###,###,Japan Agency for Marine-Earth Science and Technology,Japan
###,6/28/2018,0,1,0,###,###,###,Japan Agency for Marine-Earth Science and Technology,Japan
###,11/20/2014,0,1,0,###,###,###,Joint Nature Conservation Committee (JNCC),UK
###,10/30/2014,1,0,0,###,###,###,Justus-Liebig-Universität Gießen,Germany
###,6/11/2019,0,0,1,###,###,###,Kahramanmaras Sutcu Imam University,Turkey
###,1/31/2005,1,0,0,###,###,###,Kamchatka Branch of Pacific Institute of Geography,Russia
###,11/27/2018,0,0,1,###,###,###,Karlstad University,Sweden
###,8/7/2020,0,0,1,###,###,###,Karlstad University,Sweden
###,3/12/2006,1,0,0,###,###,###,Kenya Marine and Fisheries Research Institute (KMFRI),Kenya
###,3/12/2006,1,0,0,###,###,###,Kenya Marine and Fisheries Research Institute (KMFRI),Kenya
###,10/8/2015,1,0,0,###,###,###,Kharkiv National University (named after V.N. Karazin),Ukraine
###,4/28/2011,1,0,0,###,###,###,King Fahd University of Petroleum and Minerals,Saudi Arabia
###,3/24/2021,0,0,1,###,###,###,KU Leuven - Departement of Electrical Engineering,Belgium
###,11/6/2009,1,0,0,###,###,###,Lake Biwa Museum ,Japan
###,2/24/2015,0,1,0,###,###,###,Lancaster University,UK
###,9/8/2021,0,0,1,###,###,###,Lancaster University,UK
###,3/17/2018,1,0,0,###,###,###,Landcare Research,New Zealand
###,8/26/2016,0,1,0,###,###,###,Landesamt für Natur Umwelt und Verbraucherschutz Nordrhein-Westfalen,Germany
###,7/8/2021,0,0,1,###,###,###,Landesforschungsanstalt für Landwirtschaft,Germany
###,10/10/2018,0,1,0,###,###,###,Latvian Institute of Aquatic Ecology,Latvia
###,6/5/2020,0,1,0,###,###,###,Laval University,Canada
###,3/13/2018,0,1,0,###,###,###,Lebensregion Biosphärenpark Wienerwald,Austria
###,6/22/2015,0,1,0,###,###,###,Leibniz Institute for Baltic Sea Research Warnemünde,Germany
###,3/15/2018,0,0,1,###,###,###,Leibniz-Institute of Freshwater Ecology and Inland Fisheries,Germany
###,3/16/2018,0,0,1,###,###,###,Leibniz-Institute of Freshwater Ecology and Inland Fisheries,Germany
###,3/29/2021,0,0,1,###,###,###,Leibniz-Institute of Freshwater Ecology and Inland Fisheries,Germany
###,6/21/2021,0,0,1,###,###,###,Leibniz-Institute of Freshwater Ecology and Inland Fisheries,Germany
###,6/20/2013,1,0,0,###,###,###,Limnological Institute of the Siberian Branch of the Russian Academy of Sciences,Russia
###,10/18/2020,0,0,1,###,###,###,Linnaeus University,Sweden
###,11/4/2020,0,0,1,###,###,###,Linnaeus University,Sweden
###,12/14/2020,0,0,1,###,###,###,Linnaeus University,Sweden
###,5/24/2019,1,0,0,###,###,###,Long Island University,USA
###,2/23/2018,0,0,1,###,###,###,Loughs Agency,North Ireland
###,10/15/2019,0,0,1,###,###,###,Loughs Agency,North Ireland
###,11/17/2020,0,0,1,###,###,###,Loughs Agency,North Ireland
###,10/28/2021,0,0,1,###,###,###,Loughs Agency,North Ireland
###,11/1/2021,0,0,1,###,###,###,Loughs Agency,North Ireland
###,3/16/2020,1,0,0,###,###,###,Louisiana State University,USA
###,6/28/2010,1,0,0,###,###,###,Ludwig-Maximilians-Universität München ,Germany
###,3/14/2017,1,0,0,###,###,###,Luxembourg Institute of Science and Technology,Luxembourg
###,3/14/2017,1,0,0,###,###,###,Luxembourg Institute of Science and Technology,Luxembourg
###,3/9/2011,1,0,0,###,###,###,Macquarie University,Australia
###,9/3/2018,1,0,0,###,###,###,Macquarie University,Australia
###,4/16/2015,0,1,0,###,###,###,Magicseaweed,Global
###,11/23/2016,0,1,0,###,###,###,MariLim aquatic research GmbH,Germany
###,2/11/2017,0,1,0,###,###,###,Marine & Commercial Weather Consultancy ,Gibraltar
###,2/15/2005,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,4/6/2005,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,10/20/2011,1,1,0,###,###,###,Marine Biological Association (MBA),UK
###,8/6/2012,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,8/6/2012,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,6/18/2015,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,12/2/2016,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,8/11/2017,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,8/11/2017,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,2/23/2018,0,0,1,###,###,###,Marine Biological Association (MBA),UK
###,4/18/2018,0,0,1,###,###,###,Marine Biological Association (MBA),UK
###,7/26/2019,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,7/26/2019,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,10/11/2021,1,0,0,###,###,###,Marine Biological Association (MBA),UK
###,12/29/2021,0,1,0,###,###,###,Marine Ecology and Telemetry Research,Global
###,4/14/2015,0,1,0,###,###,###,Marine Institute,Ireland
###,6/4/2020,0,1,0,###,###,###,Marine Institute,Ireland
###,9/14/2021,0,0,1,###,###,###,Marine Institute,Ireland
###,12/15/2021,0,0,1,###,###,###,Marine Institute,Ireland
###,8/18/2014,0,1,0,###,###,###,MARIS,Netherlands
###,2/18/2016,0,1,0,###,###,###,Max-Planck-Institute für Marine Mikrobiologie,Germany
###,2/15/2005,1,0,0,###,###,###,Mediterranean Institute for Advanced Studies (IMEDEA),Spain
###,4/27/2018,0,0,1,###,###,###,Mediterranean Institute for Advanced Studies (IMEDEA),Spain
###,11/27/2018,0,0,1,###,###,###,Mediterranean Institute for Advanced Studies (IMEDEA),Spain
###,9/29/2019,0,0,1,###,###,###,Mediterranean Institute for Advanced Studies (IMEDEA),Spain
###,10/11/2019,0,0,1,###,###,###,Mediterranean Institute for Advanced Studies (IMEDEA),Spain
###,6/24/2013,0,1,0,###,###,###,Memorial University of Newfoundland,Canada
###,7/5/2021,0,1,0,###,###,###,Météo-France,France
###,12/6/2018,0,1,0,###,###,###,Middle East Technical University,Turkey
###,10/6/2017,0,1,0,###,###,###,Middle East Technical University - Institute of Marine Sciences,Turkey
###,10/5/2018,0,1,0,###,###,###,MoAm,Colombia
###,4/26/2019,0,1,0,###,###,###,Monterey Bay Aquarium,USA
###,6/8/2017,0,1,0,###,###,###,Monterey Bay Aquarium Research Institute,USA
###,2/27/2020,0,1,0,###,###,###,Morant Wright Japan Income Trust Ltd Fund,Japan
###,12/31/2016,0,1,0,###,###,###,Mount Allison University,Canada
###,2/15/2005,1,0,0,###,###,###,Museum für Naturkunde Berlin,Germany
###,8/31/2010,1,0,0,###,###,###,Museum für Naturkunde Berlin,Germany
###,6/18/2013,1,0,0,###,###,###,Museum für Naturkunde Berlin,Germany
###,12/2/2016,1,0,0,###,###,###,Museum für Naturkunde Berlin,Germany
###,2/10/2020,0,1,0,###,###,###,Museum für Naturkunde Berlin,Germany
###,11/22/2004,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,2/15/2005,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,2/15/2005,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,1/2/2007,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,1/22/2009,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,4/3/2009,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,8/27/2009,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,12/21/2009,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,9/20/2012,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,2/12/2015,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,6/18/2015,0,1,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,2/17/2016,1,0,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,3/15/2016,0,1,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,11/29/2016,1,1,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,2/9/2018,0,1,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,8/25/2020,0,1,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,9/10/2021,0,1,0,###,###,###,Muséum National d'Histoire Naturelle (MNHN),France
###,1/8/2013,1,0,0,###,###,###,Museum of New Zealand Te Papa Tongarewa,New Zealand
###,1/4/2008,1,0,0,###,###,###,Museums Victoria,Australia
###,2/20/2009,1,0,0,###,###,###,Museums Victoria,Australia
###,9/8/2010,1,0,0,###,###,###,Museums Victoria,Australia
###,10/13/2014,1,0,0,###,###,###,Museums Victoria,Australia
###,3/12/2015,1,0,0,###,###,###,Museums Victoria,Australia
###,3/24/2016,1,0,0,###,###,###,Museums Victoria,Australia
###,6/25/2020,0,1,0,###,###,###,Museums Victoria,Australia
###,2/15/2005,1,0,0,###,###,###,Muzeul National de Istorie Natural? Grigore Antipa,Romania
###,8/8/2008,1,0,0,###,###,###,National Academy of Sciences - Insitute of Biology of the Southern Seas (NASU-IBSS),Ukraine
###,2/15/2005,1,0,0,###,###,###,National and Kapodistrian University of Athens - Faculty of Biology,Greece
###,9/23/2014,0,1,0,###,###,###,National and Kapodistrian University of Athens - Faculty of Biology,Greece
###,8/20/2020,0,1,0,###,###,###,National Centre For Scientific Research - Institute of Informatics and Telecommunications,Greece
###,6/4/2020,0,1,0,###,###,###,National Institute for Marine Research and Development “Grigore Antipa“,Romania
###,6/5/2020,0,1,0,###,###,###,National Institute for Marine Research and Development “Grigore Antipa“,Romania
###,6/7/2020,0,1,0,###,###,###,National Institute for Marine Research and Development “Grigore Antipa“,Romania
###,6/7/2020,0,1,0,###,###,###,National Institute for Marine Research and Development “Grigore Antipa“,Romania
###,12/13/2017,0,1,0,###,###,###,National Institute for Research and Development on Marine Geology and Geo-ecology (GeoEcoMar),Romania
###,1/19/2010,1,0,0,###,###,###,National Institute of Biology - Ljubljana Slovenia,Slovenia
###,2/1/2005,1,0,0,###,###,###,National Institute of Water and Atmospheric Research (NIWA),New Zealand
###,9/7/2009,1,0,0,###,###,###,National Institute of Water and Atmospheric Research (NIWA),New Zealand
###,8/25/2010,1,0,0,###,###,###,National Institute of Water and Atmospheric Research (NIWA),New Zealand
###,12/4/2013,0,1,0,###,###,###,National Institute of Water and Atmospheric Research (NIWA),New Zealand
###,2/17/2015,1,0,0,###,###,###,National Institute of Water and Atmospheric Research (NIWA),New Zealand
###,11/27/2019,0,1,0,###,###,###,National Institute of Water and Atmospheric Research (NIWA),New Zealand
###,8/27/2021,0,1,0,###,###,###,National Museum of Natural History (Muséum national d'Histoire naturelle),France
###,10/26/2007,1,0,0,###,###,###,National Museums NI,UK
###,7/30/2008,1,0,0,###,###,###,National Oceanic And Atmospheric Administration (NOAA),USA
###,7/31/2017,0,1,0,###,###,###,National Oceanic And Atmospheric Administration (NOAA),USA
###,11/8/2021,0,1,0,###,###,###,National Oceanic And Atmospheric Administration (NOAA),USA
###,2/15/2005,1,0,0,###,###,###,National Oceanography Centre (NOC),UK
###,8/23/2010,1,0,0,###,###,###,National Oceanography Centre (NOC),UK
###,6/18/2013,1,0,0,###,###,###,National Oceanography Centre (NOC),UK
###,11/16/2017,0,1,0,###,###,###,National Oceanography Centre (NOC),UK
###,9/26/2019,1,0,0,###,###,###,National Oceanography Centre (NOC),UK
###,6/5/2020,0,1,0,###,###,###,National Research Council - Institute for Biological Resources and Marine Biotechnologies (IRBIM),Italy
###,8/5/2021,1,0,0,###,###,###,National Research Council - Water research institute (IRSA),Italy
###,8/27/2008,1,0,0,###,###,###,National Taiwan Ocean University,Taiwan
###,2/14/2005,1,0,0,###,###,###,National University of Ireland Galway,Ireland
###,11/17/2011,1,0,0,###,###,###,National University of Ireland Galway,Ireland
###,3/1/2010,1,0,0,###,###,###,National University of Singapore,Singapore
###,8/17/2018,1,0,0,###,###,###,National University of Singapore,Singapore
###,1/10/2022,1,0,0,###,###,###,National University of Singapore,Singapore
###,12/3/2009,1,0,0,###,###,###,Natural Art,Belgium
###,11/22/2004,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,2/15/2005,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,2/15/2005,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,2/15/2005,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,1/22/2009,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,1/22/2009,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,6/25/2009,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,11/16/2009,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,3/5/2010,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,11/24/2011,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,6/18/2013,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,7/10/2013,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,7/10/2013,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,8/19/2013,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,1/28/2014,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,7/3/2014,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,3/14/2017,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,11/17/2017,1,0,0,###,###,###,Natural History Museum (NHM),UK
###,9/1/2020,0,1,0,###,###,###,Natural History Museum (NHM),UK
###,3/10/2021,0,1,0,###,###,###,Natural History Museum (NHM),UK
###,6/28/2021,0,1,0,###,###,###,Natural History Museum (NHM),UK
###,6/30/2021,0,1,0,###,###,###,Natural History Museum (NHM),UK
###,2/25/2020,0,0,1,###,###,###,Natural Resources Wales,UK
###,2/26/2020,0,0,1,###,###,###,Natural Resources Wales,UK
###,11/22/2004,1,0,0,###,###,###,Naturalis,Netherlands
###,2/15/2005,1,0,0,###,###,###,Naturalis,Netherlands
###,2/15/2005,1,0,0,###,###,###,Naturalis,Netherlands
###,4/5/2005,1,0,0,###,###,###,Naturalis,Netherlands
###,5/24/2006,1,0,0,###,###,###,Naturalis,Netherlands
###,11/22/2006,1,0,0,###,###,###,Naturalis,Netherlands
###,6/1/2007,1,0,0,###,###,###,Naturalis,Netherlands
###,1/16/2008,1,0,0,###,###,###,Naturalis,Netherlands
###,6/18/2013,1,0,0,###,###,###,Naturalis,Netherlands
###,2/10/2014,1,0,0,###,###,###,Naturalis,Netherlands
###,10/6/2017,0,1,0,###,###,###,Naturalis,Netherlands
###,12/15/2017,0,1,0,###,###,###,Naturalis,Netherlands
###,4/24/2018,1,0,0,###,###,###,Naturalis,Netherlands
###,4/15/2021,0,1,0,###,###,###,Naturalis,Netherlands
###,6/17/2021,0,1,0,###,###,###,Naturalis,Netherlands
###,6/13/2017,1,0,0,###,###,###,Naturhistorisches Museum Bern,Switzerland
###,2/18/2009,1,0,0,###,###,###,Naturhistorisches Museum Wien,Austria
