BrefID	SortDate	BibLvlCode	StandardTitle	AbstractEnglish	Refstringauthors	WoScode
224943	2013	AS	"A re-evaluation of morphological characters of the invasive ascidian <i>Corella eumyota</i> reveals two different species at the tip of South America and in the South Shetland Islands, Antarctica"	"The native solitary ascidian <i>Corella eumyota</i> Traustedt, 1882) is commonly found in the Southern Hemisphere in the cold-temperate waters of the Subantarctic and Antarctic regions. Its recent spread into the Northern Hemisphere throughout the NE Atlantic gave the species the status of invasive. Together with its widespread distribution, reports on its wide variability (several distinct morphological characters, genetic discontinuities and also possible misidentifications) cast doubt on the taxonomic status of different populations of this species. This work, based on the observation, quantification and analysis of specific morphological characters in specimens collected at five different localities of South America and Antarctica, strongly indicates that there are two different species: <i>C. eumyota</i> from South America and <i>Corella antarctica</i> Sluiter, 1905) from Antarctica, which has been till now considered a junior synonym of the former. The species clearly differ in the arrangement of the gonadal ducts, the size of the larvae and the shape of the anus, among other characters. Morphological variation displays a defined, discrete grouping supporting a clear differentiation into two species. This result shows the need for careful inspection of specimens to avoid wrong interpretations in a context of changes of marine biota due to biological invasions."	"Alurralde, G.; Torre, L.; Schwindt, E.; Castilla, J.C.; Tatián, M."	WOS:000321974900004
226321	2013	AS	"Rebuilding EU fish stocks and fisheries, a process under way?"	"As a signatory to the World Summit on Sustainable Development (WSSD), the European Union (EU) has made a commitment to maintain or restore fish stocks to levels that can produce the maximum sustainable yield (MSY), and where possible not later than 2015. So how has the EU's Common Fisheries Policy (CFP) fared in trying to achieve this objective? The development of the status of 41 commercially exploited fish stocks from the North East Atlantic, North Sea and Baltic Sea (FAO Area 27) was analysed together with the economic performance of the fleets exploiting those stocks. The analyses indicate that the exploitation status for many of the stocks has greatly improved during the last 10 years while the economic performance of the fleets over the same period has been highly variable. The main economic indicators (gross value added (GVA) and operating cash flow (OCF)) have gradually improved at a time when the general economic situation, which has a great influence on the markets, costs and purchase power, has worsened. While recognizing that much remains to be done to achieve the objective of the WSSD, the analyses indicate that actions implemented in the last decade under the CFP have led to an improvement in the status of many commercially important fish stocks and their fleets towards levels that are closer to those producing MSY."	"Cardinale, M.; Dörner, H.; Andersen, J.L.; Casey, J.; Döring, R.; Kirkegaard, E.; Motova, A.; Anderson, J.; Simmonds, E.J.; Stransky, C."	WOS:000317456100005
228661	2013	M	"Belgian fisheries: ten decades, seven seas, forty species: Historical time-series to reconstruct landings, catches, fleet and fishing areas from 1900"	"Human activity has been impacting marine ecosystems for millennia, and fishing is most often seen as the cause of overexploitation and depletion of marine biological resources (Myers and Worm 2003, Salomon 2009). There is a wealth of recent studies illustrating how our perception of pristine conditions in the seas and oceans has shifted over generations. This is referred to as ‘Shifting Baselines’. A wide range of evidence about (pre) historical reference conditions and early baselines has increased the awareness on the limitations associated with the current scientific methods to determine appropriate reference conditions against which current targets for conservation and management are set, in particular for fisheries (Pinnegar and Engelhard 2008). It is acknowledged that environmental reference conditions and targets must strive to integrate all available and relevant data and information for improved assessments, including incorporating historical data into conservation and management frameworks (Pinnegar and Engelhard 2008, McClenachan et al. 2012). Historical data can contribute in explaining underlying cause-effect relations in changes in the ecosystems, potentially reveal information and knowledge from past conditions (Jackson et al. 2001), and help defining reference conditions and achievable targets for environmental management today. The present thesis focuses on quantitative data to extend the timeframe of current analyses on fisheries (landings, fleet dynamics, spatial dynamics, indexes of productivity of the fleet and impact of fishing) and on the reconstruction of historical timeseries to expand our knowledge on historical references for the Belgian sea fisheries. In achieving this, it intends to counter the concept of 'Shifting Baselines' applied to the Belgian Sea fisheries. The ‘Historical Fisheries Database’ (HiFiDatabase) is a product of this thesis. It is the result of a thorough search, rescue, inventory, standardization and integration of data for Belgium’s sea fisheries that were not available before in the public domain or were not available before in the appropriate format for redistribution. It is documented and stored in the Marine Data Archive of Flanders Marine Institute and is freely available for end-users. It contains a unique and substantial collection of time series with standardized species names, reporting units, fishing areas and ports of landing (Lescrauwaet et al. 2010b). It is a ‘living’ product in the sense that new, relevant, quality-controlled time-series can be added as they are discovered or produced. Considering the relative size of the fleet, the short coastline and the limited number of fish auctions and fishing ports in Belgium, it is fair to say that the present reconstruction of Belgian sea fisheries depicts a relatively complete picture of historical volume, value and composition of landings, fleet dynamics, fishing effort and spatial dynamics. The project and its methodology offer a blueprint for similar reconstructions in other countries. The reconstructed time-series indicate that, since the onset of systematic reporting mechanisms in Belgium in 1929, landings reported by the Belgian sea fisheries both in foreign and in Belgian ports amounted to 3.3 million tonnes (t). After a maximum of 80,000 t in 1947, annual landings declined steadily to only 26% of this peak by 2008 (Lescrauwaet et al. 2010a). The most important species over the observed period in terms of landings were cod (17% of all landings) and herring (16%), closely followed by plaice (14%), sole (8%), whiting (6%) and rays (6%). In terms of economic value and based on values corrected for inflation, sole (31%) and cod (15%) were the most valuable, closely followed by plaice (11%), brown shrimp (5%), rays (5%) and turbot (3%). Near to 73% of all landings originated from 5 of the 31 fishing areas. Twenty percent of all landings originated from the ‘coastal waters’, while these waters contributed nearly 60% of all landed pelagic species and 55% of all landed ‘molluscs and crustaceans’. The North Sea (south) and the Iceland Sea were next in importance with 17% and 16% of all landings respectively. The eastern and western part of the central North Sea, contributed each with approximately 10% of the total landings (Lescrauwaet et al. 2010a). The Belgian fisheries have followed a development of 3 major successive exploitation phases in which 3 major target species or target species groups were exploited until events or processes triggered a transition to a new phase: a ‘herring’ period between 1929 and 1950, a ‘cod’ (and other gadoid and roundfish) period between 1950 and 1980 and a period marked by plaice/sole between 1980 and 2000 (and after). This successive exploitation of targeted species was also associated with exploited fishing grounds, successively the Coastal waters for herring, the Icelandic Sea for cod, the North Sea south and the North Sea central (east and west) for sole/plaice, later also complemented by the ‘western waters’ (English Channel, Bristol Channel, Irish Sea) for the flatfish fisheries. To understand and interpret the trends in landings and changes in target species (groups), it is crucial to look at trends and changes in the fishing fleet and the fishing sector inserted in a wider socio-economic and political context. In the present thesis work, a reconstruction was made of the fleet size (from 1830), tonnage (from 1842) and engine power (kW from 1912) of the Belgian sea fisheries fleet. The time-series show a 85% decrease in fleet size and a 5% decrease in overall engine power (kW) since WWII. This decrease was compensated by a 10-fold increase in average tonnage (GT) per vessel and a 6-fold increase in average engine power (kW) per vessel. In only 10 years time after WWII, the fleet size decreased from approximately 550 to 450 vessels in 1955 (Lescrauwaet et al. 2012). Between 1955 and 1970 major structural changes took place in the Belgian sea fisheries fleet. These changes were driven first by the shift in the main fishing activities towards Icelandic waters in the 1950s and in the early 1960s by the governmental subsidies for the purchase of new steel hulled medium-sized motor trawlers and the introduction of the beam-trawl (Poppe 1977, Lescrauwaet et al. 2012). This led to less but more powerful vessels: between 1960 and 1975 the fleet size declined from 430 to approximately 250 vessels (-42%). The decline in fleet size was exacerbated when Iceland demarcated its territorial waters from 12 nm to 50 nm in 1972 and when the presence of Belgian fishermen within the declared 200 nm EEZ of Icelandic waters became subject to a ‘phase-out’ in 1975 (Lescrauwaet et al. under review). As a consequence of the loss of the Icelandic waters towards 1980, Belgian vessels shifted their activities again towards the central part of the North Sea (Omey 1982) and - to a lesser extent - towards the English Channel, Bristol Channel, South and West Ireland and the Irish Sea. From 2000 onwards specific programmes were oriented to the decommissioning of ships with the aim to reduce fleet capacity. In 2012, the Belgian commercial sea fishing fleet counted 86 ships, with a total engine capacity of 49,135 kW and gross tonnage of 15,326 GT (Roegiers et al. 2013). The reconstructed time-series suggest that total landings decreased with total fleet size and with total fishing effort. At the level of the Belgian fleet, the total number of days spent at sea decreased from approximately 91,800 days in 1938 to 15,100 days in 2010 (-84%). The landings (kg) per vessel per day at sea or per day fishing have doubled between 1938 and 2010. The time-series shows at least 4 successive events: a first event (1939-1945) marked by WWII and the increased landings of herring in coastal waters. The exceptionally high landings per unit of effort are partly explained by the cessation of large-scale herring fisheries in the North Sea during WWII combined with the effects of two strong year classes. The second period is situated in 1951-1955 and coincides with the steep increase in landings from Icelandic waters. Thirdly, an increase in landings is observed between 1960 and 1967, which coincides with the state subsidies to introduce the beam trawl firstly in shrimp vessels (1959-1960) and later for flatfish fisheries. A final conspicuous event concerns the period of increased levels of landings per vessel per day between 1977 and 1986. After standardization as landings per unit of installed power (LPUP) to account for the average increase (x6) of engine power per vessel, the landings have decreased by 74% from an average 1,3 t /installed kW in 1944-1947 to 0,38 t /installed kW in 2009-2010. Interestingly, the average price of landings (all species, all areas , all fisheries aggregated) is negatively correlated with the decreasing fishing effort and decrease in overall landings. This suggests that the Belgian sea fisheries compensated for the losses by targeting species that achieve better market prices. Although the LPUP are illustrative of the changes in the productivity of fisheries, they cannot be interpreted as a proxy of change in biomass of commercial fish stocks, because the Belgian fisheries have targeted different species and fishing areas over time. Trend analysis to study change in fish stocks must be conducted at the level of different métiers or fisheries, taking into account issues such as specificity and selectivity of gear, environmental conditions in the targeted fishing area, seasonality of fishing and behavior of target species. In the present thesis, a closer look was taken at the impact of sea fisheries. In a first part, a quantitative approach was taken to reconstruct total removals by Belgian sea fisheries by including the unreported and misreported landings of commercial and recreational fishing, as well as an estimation of discards. The methodology applied in this reconstruction can serve as a blueprint for similar reconstructions in other countries. The results are useful to inform current policy issues and societal challenges. This reconstruction covers 6 fisheries with historical or current importance for Belgium (Lescrauwaet et al. 2013). Total reconstructed removals were estimated at 5.2 million t or 42% higher than the 3.7 million t publicly reported over this period. Unreported landings and discards were estimated to represent respectively 3.5% (0.2 million t) and 26% (1.3 million t) of these total reconstructed removals. During the WWII, the Belgian fisheries benefited a 10-fold increase in catches and 5-fold increase in LPUE of North Sea ‘Downs’ herring. In the present thesis, these increased catches were explained by the combined effects of a major increase in catch power after WWI, the effects of the cessation of large-scale herring fisheries in the central part of the North Sea and by the effects of strong pre-WWII year classes (Lescrauwaet et al. revised manuscript under review). A third subchapter focused on the otter trawl fishery in Icelandic waters targeting cod. This fishery was of great economic importance in Belgium but decreased with the ‘cod wars’ (1958 and 1972) coming finally to a complete end in 1996. While the decline in total landings from Icelandic waters started after Iceland expanded its EEZ in 1958, the fishing effort of the Belgian fleet continued to increase until a peak was reached in 1963. The results show that the decline in the Iceland cod stock was visible at different levels; the decrease in the proportional importance of cod in the overall landings, the 75% decrease in the LPUE (1946-1983), the decline in the proportion of ‘large’ fishes, and finally the decline or shift in the definition of a ‘large’ specimen. As a result of this thesis, unique data are presented on the trends in volume and composition of landings for the Belgian part of the North Sea (BNS). The waters of the BNS are considered as the most important fishing area in terms of source of food for local population, but also as the most stable provider of food. The BNS and in particular the ecosystem of shallow underwater sandbanks is also important as (post)spawning and nursery area (Leloup and Gilis 1961, Gilis 1961, Leloup and Gilis 1965, Rabaut et.al 2007). The HiFiDatabase broadens the historical view on fisheries and serves as a basis for a range of potential research, management applications, and in support of policy-making. In particular, the time-series provide unique historical reference conditions of fishing in the Belgian part of the North Sea and a potential baseline for fisheries management in territorial waters or for the coastal fisheries. The latter is useful in the context of the EU Marine Strategy Framework Directive, the EU Habitat Directive and the proposal for Maritime Spatial Planning on the Belgian part of the North Sea. Finally in the present thesis work, important efforts were dedicated to approach the history of fisheries from different disciplines of work. The results underline the importance of collecting economic data, inventorying historical archives and historical legislation, historical economy and politics, in order to improve the interpretation and analysis of results. As advocated by the current integrated policies for the marine environment, both the challenge of the task and the richness of the results rely on a multidisciplinary approach. "	"Lescrauwaet, A.-K."	\N
230502	2013	AM	Marien onderzoek	\N	"Herman, R.; Mees, J.; Pirlet, H.; Verleye, T.; Lescrauwaet, A.-K."	\N
230937	2013	AS	"Phytoplankton growth inhibited by the toxic and bacterivorous ciliate <i>Uronema marinum</i> (Protozoa, Ciliophora)"	"The ubiquitous marine ciliate Uronema marinum is mainly bacterivorous. It was therefore surprising that in a ciliate-contaminated experiment the growth rate of the phytoplankton species Emiliania huxleyi was significantly reduced. As U. marinum does not ingest E. huxleyi cells, their growth inhibition was probably caused by a toxin secreted by the ciliate, presumably a novel type of chemical interaction between ciliates and phytoplankton. A possible function of toxin secretion is to lyse algal cells that are too large for U. marinum to ingest, to increase dissolved organic matter (DOM) concentrations and hence the growth of heterotrophic bacteria, the main food source of U. marinum. To test this hypothesis U. marinum or the filtrate of U. marinum cultures was added to cultures of phytoplankton with different cell sizes. The presence of U. marinum or the filtrate of U. marinum cultures showed an inhibiting growth effect and a negative effect on the physiology of all species tested although both effects were variable between species. Diatoms appeared less sensitive than non-diatom species. U. marinum acclimatization to phytoplankton led to stronger inhibiting effects, presumably from increased toxin production. Bacterial DGGE analysis of U. marinum cultures did not reveal known toxic bacteria that might account for the observed negative effects on the phytoplankton. Bacterial growth rates in an E. huxleyi culture increased when U. marinum filtrate had been added. In mixed cultures of bacteria, E. huxleyi and U. marinum, bacterial abundance first increased, then decreased due to ciliate predation. These findings support the hypothesis that toxin secretion by U. marinum increases non-prey phytoplankton-derived DOM and stimulates the growth of the bacterial prey."	"Schaafsma, F.L.; Peperzak, L."	WOS:000314935000003
233208	2013	M	Selective settlement of deep-sea and intertidal meiofauna - an experimental approach	"The cosmopolitan distribution of many meiofaunal organisms raises questions about the dispersal mechanisms of these animals. Their small size and the lack of a planktonic life stage in many taxa suggest that passive dispersal is the main factor determining distribution and colonization patterns. This study investigates the settling behaviour of meiofauna while descending in a water column. Two ex-situ settling experiments were conducted with (1) macrophyte associated meiofauna from an intertidal flat and (2) meiofauna of microbial mat sediments from the deep-sea Håkon Mosby mud volcano (HMMV). Containers (126L) filled with sieved seawater were used as settling chambers and five different substrates, placed on the bottom of the vessels, were offered to the descending meiofaunal assemblage. The substrates used <i>Fucus spiralis</i>, sulfidic agar medium, bare agar and an empty Petri dish. For the deepsea experiment azoic sediment with algae, azoic sediment with bacteria, a sulfidic medium, azoic sediment and an empty Petri dish were used. The experiments were run for 12 hours. Significant differences in meiofaunal densities between the treatments were found in both experiments. Nematode and nauplius larvae showed fourfold higher densities in the Fucus treatment compared to the controls in the case of the intertidal experiment. Deep-sea nematodes and harpacticoid copepods in the sulfide treatment differed by a factor of five from all other treatments in terms of densities. Proportions of harpacticoid copepods were increased in the treatments compared to the reference sample. Nematode assemblages in the treatments showed no significant differences to the reference samples. These findings suggest that meiofauna can selectively settle once they are suspended in the water column and therefore actively contribute to their dispersal. In both experiments meiofauna was increased in substrates similar to their original habitat and proportional differences in harpacticoid copepods suggests a more efficient settlement compared to nematodes. The observed active settling behaviour may be very advantageous for the organisms in finding suitable habitat patches in heterogeneous environments. This study confirms previous research and adds important information to the understanding of meiofaunal dispersal mechanisms."	"Mevenkamp, L."	\N
234491	2013	AS	Zones and routes: Securing a western Indian Ocean	"This paper examines power relations along the African coast of the Indian Ocean in terms of space and time. Spatial strategies, it argues, are swiftly emerging through zoning mechanisms which territorialise the governance of ocean space. These strategies can supplement and disrupt more traditional temporal strategies, which facilitate speed and freedom of movement for commercial and military traffic. The article focusses on the US proposition to provide maritime security sector reform to African coastal states as a form of temporal strategy designed to shape new zoning practices in favour of freedom of movement. The paper concludes by arguing that the US strategy implies a policing approach that generates maritime surveillance capacities along land–sea lanes of communication. It contrasts this surface form of knowledge with the need for African coastal states to generate the sort of oceanographic data presently undergirding the emerging blue economies of Europe."	"Ryan, B.J."	\N
247372	2013	AS	"Biodiversity data should be published, cited, and peer reviewed"	"Concerns over data quality impede the use of public biodiversity databases and subsequent benefits to society. Data publication could follow the well-established publication process: with automated quality checks, peer review, and editorial decisions. This would improve data accuracy, reduce the need for users to ‘clean’ the data, and might increase data use. Authors and editors would get due credit for a peer-reviewed (data) publication through use and citation metrics. Adopting standards related to data citation, accessibility, metadata, and quality control would facilitate integration of data across data sets. Here, we propose a staged publication process involving editorial and technical quality controls, of which the final (and optional) stage includes peer review, the most meritorious publication standard in science."	"Costello, M.J.; Michener, W.K.; Gahegan, M.; Zhang, Z.-Q.; Bourne, P.E."	WOS:000323471400006
247740	2013	M	Meiofauna associated with seagrasses at natural CO<sub>2</sub> seeps in the Mediterranean Sea	"Due to the elevated carbon-dioxide (CO2) level in the atmosphere, safe and effective carbon capture and storage methods are gaining more interest. The risks associated with storage and potential leakages for the marine environment are, however, largely unknown. CO2 release from sub-seabed reservoirs will have the greatest impact on the marine organisms living in or near the sea bottom. Areas where CO2 of volcanic origin is leaking from the seabed since centuries provide natural laboratories to study the long-term effects of high CO2 concentrations and subsequent seawater acidification. This study focused on the effects these environmental conditions have on meiofauna, and more particular on the community composition and diversity of the most two abundant taxa, i.e. nematodes and copepods. Samples were collected at natural CO2 seeps in Posidonia oceanica seagrass meadows near Panarea Island. In conjunction, a colonisation experiment with seagrass mimics was also carried out to look into the short-term effects of CO2 leakage. Our observations indicated no significant differences in meiofauna densities between CO2 impacted and non-impacted sites either on natural seagrass leaves, shoots or seagrass mimics. The only difference in meiofauna diversity was observed on natural seagrass shoots. On natural leaves, a shift in dominant harpacticoid species was found, however, community structure did not significantly differ. On the natural seagrass shoots, on the other hand, nematode communities showed a significant change in community structure and species dominance. The short-term colonisation experiment on seagrass mimics showed changes in the harpacticoid community structure at the seepage site; while the nematode community structure, showed no difference, only a change in species dominance was observed. In general, a rather remarkable lack of strong meiofaunal response to the reduced pH may be depended on indirect consequences of CO2 leakage, such as increased seagrass productivity, seasonal organic matter input and reduced macrofaunal predation, in addition to the species specific reactions to environmental disturbance. Since similar research has not been carried out in the shallow-water environment before, further studies are suggested to gain better knowledge of the adaption of meiofauna to the low pH/high CO2 world. "	"Bodnar, W."	\N
224307	2013	M	Acoustic tagging of Atlantic cod - the silver bullet to investigate behaviour?	\N	"Reubens, J.; De Rijcke, M.; Degraer, S.; Vincx, M."	\N
226210	2013	AS	"First pelagic record of the velvet dogfish <i>Zameus squamulosus</i> (Günther, 1877) (Squaliformes) from the southwestern Indian Ocean and some notes on its regional distribution"	"A pelagic record of a rare deep-water shark, the velvet dogfish <i>Zameus squamulosus</i> (Günther, 1877), is described from the southwestern Indian Ocean. This is the first pelagic record from the western Indian Ocean and the eleventh published record of this species from the entire basin. Together with non-published records from museums and online databases the number of verified Indian Ocean records of this species currently exceeds 50 individuals. <i>Zameus squamulosus</i> is a benthopelagic species usually occurring on the slopes of the continents and in mid-ocean oceanic ridges, between 400 and 1450 m depth, but it makes rare incursions in open water to the limits of the epipelagic zone."	"Romanov, E.V.; Bach, P.; Rebik, S.T.; Le Turc, A.; Séret, B."	WOS:000317093700002
226261	2013	M	Zooplankton and its role in North Sea food webs: Community structure and selective feeding by pelagic fish in Belgian marine waters = Zooplankton en diens rol in Noordzee voedselwebben: Gemeenschapsstructuur en selectief foerageergedrag door pelagische vissen in Belgische mariene wateren	\N	"Van Ginderdeuren, K."	\N
226305	2013	AS	Marine protected areas in Brazil: An ecological approach regarding the large marine ecosystems	"The objective of this study was to address the importance of implementing Coastal and Marine Protected Areas in Brazil and to examine their distribution, based on the delimitation of Large Marine Ecosystems. Out of a total of 336 protected areas identified in Brazilian coastal and marine areas, the North Platform has the largest protected area, but the ecosystem with the largest number of protected area, predominantly sustainable areas, was the East Coast followed by the South Platform. One of the reasons the eastern coast of Brazil to have more protected areas is the fact that there is a largest amount of coral reefs. Additionally there was political opportunities for the creation of protected areas for sustainable use. The coastal region of Brazil has achieved the goal proposed by the Seventh Conference of the Parties to the Convention on Biological Diversity – 7, but only then through the category V of the International Union for Conservation of Nature, which is not the best efficient means of conserving resources. The goal for marine conservation shows only the area above the recommended under protection in North Platform. The Marine portion of the East Coast and the South Platform has few protected areas, regardless of category management. We consider the coastal region the range of 12 nautical miles from baselines determined in accordance with the United Nations Convention on the Law of the Sea. As for the number of strategies permitted by law and used for the conservation of coastal and marine systems, coastal systems show a higher number when compared with the marine system. We suggest that the Brazilian government should specify strategies for the protection of marine systems and expand the protected areas of all Large Marine Ecosystems."	"Schiavetti, A.; Manz, J.; dos Santos, C.Z.; Magro, T.C.; Pagani, M.I."	WOS:000318388700011
227137	2013	MS	VLIZ Annual Report 2012	\N	"Mees, J.; Mertens, T.; Fockedey, N.; Seys, J. (Ed.)"	\N
228258	2013	AS	"Unique digestive system, trophic specialization, and diversification in the deep-sea gastropod genus <i>Scaphander</i>"	"Dietary specialization is known to be important for the evolution of Cephalaspidea gastropods, but still little is known about the overall trophic interactions of the group and the putative role of trophic ecology on diversification. The genus <em>Scaphander</em> is a group of predominantly deep-sea, infaunal cephalaspids with about 40% of its species (eight) occurring on the Atlantic Ocean. They are carnivorous and have a unique digestive system with a large, strongly muscularized gizzard containing three sizable and heavily calcified plates. This work aims to describe the diet of <em>Scaphander</em>, to evaluate if there is a functional relation between the anatomy of the digestive tract and exploitation of novel food resources, and to assess if dietary specialization may have played a role in the diversification of the Atlantic species of <em>Scaphander</em>. Gut contents were studied from 31 specimens representing seven of the Atlantic species using scanning electron microscopy and light microscopy. The chemical composition of the gizzard plates was analysed by X-ray microanalysis and X-ray powder diffraction. Foraminiferans, including agglutinating forms, were shown to be the most important food item for <em>Scaphander</em>; bivalves, gastropods, scaphopods, and polychaetes with calcareous tubes were also found to form part of the diet. The gizzard plates were shown to consist of a phosphate-rich amorphous component and a crystalline component identified as fluorite (hardness 4; Moh's scale). It is suggested that the ability of <em>Scaphander</em> gastropods to prey upon organisms with hard tests, particularly agglutinating foraminiferans, is not only due to the hardness of the gizzard plates but to the cumulative effect of shape and hardness of the gizzard plates and relative size of the gizzard and associated musculature. No interspecific differences were found in the diet and morphology of the digestive tract, indicating that dietary specialization probably has not played a significant role in the diversification of Atlantic species of <em>Scaphander</em>."	"Eilertsen, M.H.; Malaquias, M.A.E."	WOS:000320394600002
229022	2013	M	Marine biotechnology: Enabling solutions for ocean productivity and sustainability	"This report considers the potential of marine biotechnology to contribute to economic and social prosperity by making use of recent advances in science and technology. It discusses scientific and technological tools at the centre of a renewed interest in marine biotechnology, contributing to a new bioeconomy sector in many countries, and offering potential new solutions to global challenges. It also examines how these advances are improving our understanding of marine life and facilitating access to, and study of, marine organisms and ecosystems, and it considers the largely untapped potential of these bioresources.This promise is considered alongside the challenges associated with the development of these resources which exist with complex ecosystems and fluidly distributed in a vast, largely shared environment. The report makes the case for a new global framework for the sustainable development of marine biotechnology and identifies some areas that will benefit from focused attention as governments develop policies to support it. In addition to this prospective view, this report identifies some early policy lessons learned by the governments which are leading attempts to benefit from bioresources."	Organisation for Economic Co-operation and Development (OECD)	\N
229976	2013	AS	Molecular data reveal cryptic lineages within the northeastern Atlantic and Mediterranean small mussel drills of the <i>Ocinebrina edwardsii</i> complex (Mollusca: Gastropoda: Muricidae)	"We used a molecular phylogenetic approach to investigate species delimitations and diversification in the mussel drills of the <i>Ocinebrina edwardsii</i> complex by means of a combination of nuclear (internal transcribed spacer 2, ITS2) and mitochondrial [cytochrome oxidase subunit I (COI) and 16S] sequences. Our sample included 243 specimens ascribed to seven currently accepted species from 51 sites. Five of the samples were from either the type locality of a nominal species or a close nearby locality (<i>O. edwardsii</i> from Corsica, <i>O. carmelae</i> and <i>O. piantonii</i> from the Kerkennah Islands, <i>O. hispidula</i> from the Gulf of Gabès and <i>O. leukos</i> from the Canary Islands), one from the inferred original locality (<i>O. ingloria</i> from Venice Lagoon), and specimens assigned in the recent literature to <i>O. nicolai</i>. We used a combination of distance- and tree-based species delimitation methods to identify Molecular Operational Taxonomic Units (MOTUs) to compare with the <i>a?priori</i> species identifications. The consensus tree obtained by BEAST on the COI alignment allows the recognition of several distinct clades supported by the three species delimitation methods employed. The eight-MOTUs scenario, shared by the Automatic Barcode Gap Discovery (ABGD) and Generalized Mixed Yule-Coalescent (GMYC) methods, comprises the following major clades: clade A contains the south Tunisian species <i>Ocinebrina piantonii</i> Cecalupo, Buzzurro & Mariani from which the sympatric taxon <i>O. carmelae</i> Cecalupo, Buzzurro & Mariani (new synonym) cannot be separated; clades B and C bring together all populations from the Aegean Sea and some from the Ionian Sea, respectively; clade D groups, on the one hand, the south Tunisian samples morphologically assigned to <i>O. hispidula</i> Pallary and, on the other, Atlantic and Alboran Sea samples (including the Canarian taxon <i>O. leukos</i> Houart); clade E includes a sample from the type locality of <i>O. edwardsii</i> and several samples from the Tyrrhenian Sea; clades F and G correspond to a few samples from the Venice Lagoon and the Tyrrhenian Sea, respectively; clade H groups the bulk of samples from the Adriatic Sea, including samples from the Venice Lagoon morphologically identified as <i>Ocinebrina ingloria</i> (Crosse), and some from the Ionian Sea. No final conclusions could be reached to reconcile the currently recognized morphological taxa with the clades suggested by the COI data. The geographical structure proposed by the mitochondrial markers is similar to that found in other marine invertebrates and partially corresponds to the species defined by shell characters. We propose here a framework for the revision of the <i>Ocinebrina edwardsii</i> species complex, suggesting a geographical pattern for the diversification of this group in the studied area."	"Barco, A.; Houart, R.; Bonomolo, G.; Crocetta, F.; Oliverio, M."	WOS:000325019000005
234490	2013	AS	An assessment of global Ocean Thermal Energy Conversion resources under broad geographical constraints	"Rates of <span class=""named-content"">Ocean Thermal Energy Conversion</span> <span class=""named-content"">(OTEC)</span> are assessed with a high-resolution (1°×1°) ocean <span class=""named-content"">general circulation model</span> when broad geographical restrictions are imposed on the <span class=""named-content"">OTEC</span> implementation area. This may correspond to practical or legal limitations, such as the cost of long submarine power cables or the extent of Exclusive <span class=""named-content"">Economic</span> Zones. Because some environmental effects predicted under large-scale <span class=""named-content"">OTEC</span> scenarios exhibit a strong asymmetry among major oceanic basins, numerical experiments where the <span class=""named-content"">OTEC</span> domain is restricted to such specific areas are also conducted. Results suggest that in all cases, a rate of about 0.2 TW per Sverdrup of <span class=""named-content"">OTEC</span> deep cold <span class=""named-content"">seawater</span> is sustained when overall <span class=""named-content"">OTEC</span> net power peaks. At that juncture, <span class=""named-content"">temperature</span> profiles in the <span class=""named-content"">OTEC</span> implementation areas are affected in similar ways, while the strength of the Thermohaline Circulation roughly doubles. Overall geographical constraints simply defined by distance to shore, given the model's 1° horizontal resolution, produce global <span class=""named-content"">OTEC</span> net power maxima of 12–14 TW. In such cases, <span class=""named-content"">OTEC</span> net power density approximately increases in inverse proportion to the <span class=""named-content"">OTEC</span> implementation area. Limiting <span class=""named-content"">OTEC</span> development to the Indo-Pacific yields results similar to the global case with a maximum proportional to the implementation area (12 TW), but simulations restricted to the Atlantic behave quite differently. In the latter case, <span class=""named-content"">OTEC</span> net power peaks a little over 5 TW. It is estimated that producing half the predicted power maxima would substantially limit large-scale environmental <span class=""named-content"">temperature</span> changes in each case."	"Rajagopalan, K.; Nihous, G.C."	WOS:000329176100024
238167	2013	AS	"First study of the chemistry of the luminous system in a deep-sea shark, <i>Etmopterus spinax</i> Linnaeus, 1758 (Chondrichthyes: Etmopteridae)"	"The chemistry of the luminous system in a shark is addressed for the first time. Assuming that many luminous species acquire their luminous substrate (luciferin) through the food chain, we investigated the feeding habits of a Norwegian population of the lantern shark <i>Etmopterus spinax</i> Linnaeus, 1758 in order to identify potential alimentary sources of luciferin in this species. Among the major groups of preys found in the diet of <i>E. spinax</i>, we identified three potential sources of luciferin: the euphausiid <i>Meganyctiphanes norvegica</i> Sars, 1857 (tetrapyrrole luciferin), the shrimp <i>Pasiphaea multidentata</i> Esmark, 1866 (coelenterazine) and the teleost <i>Maurolicus muelleri</i> Gmelin, 1789 (coelenterazine). Their luciferins were tested for their presence in the digestive tract and photogenic organs of <i>E. spinax</i> as well as for their cross-reaction with a putative shark catalyst. Although not detected in the diet, the cypridinid luciferin, the third most widespread marine luciferin, was also assayed. As a result, only the coelenterazine was unambiguously detected in the digestive tract of <i>E. spinax</i> and none of the tested luciferins reacted with the shark catalyst extract. Our results support the hypothesis of an unknown luminous system in this shark species, involving either a known luciferin in a specific active or storage form, or an unknown light-emitting molecule."	"Renwart, M.; Mallefet, J."	WOS:000326430500027
